k,diff
32,1.4090407264854021
32,1.0123292875471241
32,0.5282959329728114
32,1.8694369934153834
32,0.5912163992592494
32,1.0074131133835942
32,1.0066439489110208
32,0.4771932633251015
32,1.8308358728296175
32,0.24135690009870325
32,2.463931526761094
32,1.1960999029018193
32,1.6027164040829933
32,0.5315686370268029
32,0.16561398076493994
32,0.6690190747126592
32,1.082888701291742
32,1.5281657622056697
32,2.2165644478381643
32,1.843327706058864
32,0.6971110461855634
32,1.5739139214536113
32,1.3050600480073649
32,1.2755694937255755
32,1.8510722980341905
32,1.4331435777533459
32,1.7653706930302597
32,0.99050724414642
32,2.1214200432135812
32,1.8429798674267124
32,1.4875123463564899
32,1.8338169643841065
32,1.483994107696228
32,2.9713002068616996
32,0.779042719584496
32,2.040508913805078
32,1.9036324746719586
32,1.9792151921365373
32,0.6061653147535044
32,1.048465339101913
32,0.45041249271426187
32,0.5157736624887419
32,0.5457558271776102
32,0.3755738394770418
32,0.760600810932877
32,1.4532620919066335
32,1.3004778883212444
32,1.9946700431925295
32,1.6785632532219998
32,1.6274713299128374
32,0.4257089643367138
32,2.0865199065174056
32,0.2583302059537429
32,1.4270007602104857
32,1.7183269385881204
32,1.0496113822325044
32,0.6652651929657889
32,1.9965097346081042
32,2.0298880145021854
32,2.7769881386422206
32,2.13001907171485
32,1.4967826372755026
32,2.0148667692515034
32,1.6680460309605571
32,0.41846210877153833
32,1.3422689830306473
32,0.44174286641521254
32,1.890597452649899
32,0.03613585875445491
32,0.5233454484171998
32,2.0974324624146528
32,0.4230149438561668
32,1.9342254180766267
32,0.8512846719889251
32,1.13051946617421
32,0.5464686176908726
32,0.8689222024181897
32,0.704841917543118
32,1.7646733220621673
32,2.0132552414320415
32,2.739510031266575
32,0.4533173962491954
32,2.665107738645447
32,1.2353921175393268
32,0.9604921256894423
32,1.2676869633556707
32,1.3462635722087963
32,0.8298278006480455
32,0.07574059154574853
32,1.1971521173330246
32,2.9965313866480385
32,0.5813788817872294
32,2.720287885612931
32,1.7916782092832877
32,2.1282090351182306
32,3.0199853643932397
32,2.0406670672495735
32,0.11589847112571805
32,0.8632321014062923
32,0.7055668106440987
32,1.066283546161963
32,0.21885077556072163
32,0.4931142558896884
32,0.5950991086584492
32,1.8284872316870802
32,0.5064287512941621
32,1.9670294405596267
32,0.8941160993678143
32,1.4340357892120705
32,1.1154870019641225
32,0.48096778674257745
32,0.32444438271902243
32,0.43270489324991646
32,0.9312552682286035
32,0.5813022703255779
32,1.4261139036691364
32,0.8719688192593096
32,1.1461654241690478
32,1.0739335528017708
32,0.5637054342219328
32,1.2869084169071154
32,0.4565545630023995
32,0.05105502126325234
32,0.39445333588651943
32,0.0666821273122471
32,0.4064317308955476
32,1.1538421854115715
32,0.8175978939493471
32,2.5738242491573735
32,0.29373696043089215
32,0.5976707045795888
32,3.9456712747173106
32,2.719267499809879
32,1.2501285073384216
32,1.8441773392170266
32,1.5046499718276212
32,0.06319035522110505
32,1.962656041171694
32,0.39828597776075325
32,0.7333221164443837
32,0.5265849717285818
32,0.3409810820057344
32,0.4422079716955052
32,1.2848790873543074
32,2.1019221096019725
32,1.37091688085627
32,1.4058138027033689
32,3.2600359615068837
32,2.1055047793770347
32,0.52107725225749
32,1.3867592842999734
32,0.9007055289104571
32,0.9493206376948402
32,2.3183939355492615
32,1.627989994492478
32,3.973755322127269
32,1.9287728760613418
32,1.8662948142134081
32,0.6772229068806705
32,1.6328979264911507
32,0.7175958604748334
32,1.4968189652469186
32,0.9763782083013637
32,0.9449713432431142
32,0.5822879936413403
32,1.9075522041466235
32,0.4400562136701849
32,1.1545672959623858
32,1.934785567702313
32,1.3756218799460735
32,1.3487266864035825
32,1.973630287081713
32,0.8605952892278239
32,2.433922663915014
32,2.164979742941618
32,0.7069959564426065
32,1.1413721471622877
32,2.0121676080540998
32,0.10480439244037187
32,1.3681507373629591
32,1.0525907785427848
32,0.489039154536806
32,2.0258269579799215
32,1.0390588616426903
32,0.8140057962772262
32,2.7040774944914943
32,0.2194311243753182
32,0.9006595320650925
32,1.1994818987219418
32,0.5695377634558523
32,0.7658983909517318
32,1.2375309462074195
32,1.4159179624366525
32,1.37138546324148
32,2.4483854597183687
32,1.4956482771220836
32,2.919488912915307
32,0.07503834571277013
32,0.37000985508810835
32,1.122474197490093
32,0.6020516616364029
32,0.7279826107411691
32,0.21868633377372326
32,2.573054041585667
32,0.19173523895000288
32,0.692468680827838
32,1.9632684649033934
32,1.9467361163337071
32,1.7283575969099845
32,4.1114870660939316
32,0.5809174589914807
32,2.479377625326118
32,1.3670233442573938
32,0.9412487355406918
32,1.5902644675246513
32,1.4979591105977113
32,0.09535578757517849
32,0.8040968546789435
32,1.447432216946598
32,1.5019139746365044
32,1.914546335758292
32,1.6226699260545456
32,2.4823217683067718
32,0.5942293967620915
32,0.47199147922699947
32,0.9444983975397818
32,0.9658104285506592
32,0.4652229091006106
32,1.6306572667866996
32,1.2979465284154696
32,2.50123969774599
32,1.2997462055675042
32,0.27607043410852805
32,2.8988994369050163
32,1.794691797201136
32,0.9456464696999323
32,0.8919118913252908
32,0.4027882487528971
32,1.259096082182095
32,1.3767885297390232
32,1.0067221011989989
32,2.058614308562651
32,0.4593551057179748
32,0.7212834607754224
32,1.1585954154024374
32,2.0394791332475086
32,0.9875331341191567
32,2.2890897558473897
32,0.6445099527694946
32,0.3096269631354094
32,1.8301118420542895
32,2.1683688001699157
32,1.0852333111914403
32,1.8848700147370367
32,4.751622130315666
32,0.33822762743610824
32,1.9829670923398357
32,0.12157913625461125
32,3.8614225442941237
32,1.6561951693148367
32,2.000790259989245
32,0.3985263049858019
32,2.1726488842686367
32,0.5020364220784459
32,2.4587669994600256
32,1.1039487690477325
32,2.1416436371319776
32,1.3860994641428745
32,1.037721731032156
32,0.24236700648495058
32,0.9245754009487799
32,0.751970138670345
32,2.921556246125762
32,1.0047007532322958
32,0.8488722842278165
32,1.6003178838649665
32,1.5299933107933796
32,3.275518098410873
32,3.087759777058934
32,1.7580600057682698
32,3.5689062360982664
32,0.8438153450370152
32,1.184084646886451
32,0.31309122610003537
32,2.0469115166297644
32,0.4090512458801867
32,0.5669625506971006
32,1.5158887877445308
32,1.9761984349859638
32,2.058528800978163
32,2.161503841732493
32,1.4345333180507227
32,0.8576183417086369
32,2.432808947625101
32,3.1047753776664444
32,0.9850250105510856
32,0.6778834026549956
32,1.5925904016056882
32,0.007675785254479539
32,0.9899001225809907
32,1.8505177608958472
32,1.3853649182954935
32,0.17271813265272895
32,1.8667495894416555
32,1.3528401570541964
32,1.546507456349306
32,0.7403293154642663
32,2.706732334077272
32,0.641459137331089
32,0.7232897856432197
32,0.5071539672968086
32,0.5197437911323579
32,1.1557689386743824
32,0.5838513356573283
32,0.47252258040133155
32,0.5541440541327556
32,2.5316656293112767
32,0.27603974565900824
32,1.59209696279563
32,0.458334154254846
32,1.3413193194500503
32,0.16743475946859876
32,1.3005067572189586
32,2.2968878677225035
32,0.4665189600339348
32,1.4239847051258896
32,1.1060263460586102
32,0.9704950031950106
32,0.45829672645280306
32,1.5143603014693579
32,0.6153928810223634
32,0.5395058720927346
32,1.2120299326458546
32,0.3087531813335169
32,0.6776390093063904
32,0.5194344575565553
32,1.983909188397337
32,0.8593443911009278
32,0.6498779715125664
32,1.7382406967860309
32,0.014043759546798817
32,1.9580377586349176
32,0.9424397713721797
32,1.1324011913308727
32,1.506518715914165
32,0.7233143267530422
32,1.3791044470505103
32,0.4383282420382968
32,0.7584708112410667
32,1.0057012886545702
32,1.2182681414840988
32,0.6238118327865152
32,0.9319234442774107
32,0.9911965855308931
32,1.3408421447029535
32,0.5325890201416903
32,2.448004314927397
32,1.0340524892399618
32,3.856471288569726
32,1.9992548650951618
32,2.1684358625952536
32,0.23200736901218955
32,0.8740392651599249
32,0.6030434923437813
32,0.13863708764046434
32,0.5293463261794877
32,0.20743541609417848
32,2.008677115820686
32,0.6257532423416441
32,0.15955787139862743
32,1.1635422266354913
32,1.8069565232891431
32,1.1106033257219106
32,1.7933106326562203
32,1.7229012123005107
32,2.453004312921753
32,1.9992346941744814
32,1.3985455517156535
32,0.3319696146157005
32,0.46790779147086425
32,1.6096865247559045
32,1.5091786328290393
32,1.043227551798216
32,1.2885568310290765
32,0.8601536680563591
32,1.3265547582305897
32,1.2462511976302877
32,2.212177498176647
32,2.6014522734149086
32,1.2931846741410649
32,1.546019857941809
32,1.4611895585677832
32,0.3820126222917559
32,1.4934332654925777
32,2.386633022130014
32,1.429191179751176
32,1.3795236648173095
32,1.6864136743749332
32,0.5366942819143716
32,0.5970158447428311
32,2.511000879477237
32,0.9677668906109571
32,0.2987742722357476
32,0.20975076395975156
32,1.5684523345960395
32,2.1420559347674635
32,0.37981222076897136
32,2.276369956888042
32,0.9867155057400021
32,3.02879523378271
32,1.552153626673355
32,0.7495212689066393
32,1.97544737224412
32,0.445452213409653
32,0.46664941150829
32,0.6478560903569202
32,2.7931202360074177
32,1.492534842819282
32,0.4036262606964929
32,0.08008809123261917
32,1.1212995221405162
32,1.5414527827316573
32,0.2898465846980174
32,1.799866687134496
32,1.08863594966687
32,4.421647119453789
32,2.944865405192
32,1.6898223897550797
32,0.502529492905035
32,1.1000451316332587
32,1.4728406581658233
32,0.06379028435419842
32,0.8189212712888447
32,0.9079640546424876
32,0.9991542465757086
32,0.2829513459864077
32,1.5516620010173185
32,0.4078176436352319
32,0.3610075373002575
32,0.07493545993315287
32,2.1715664408495847
32,2.1337062925586436
32,0.01275988232513292
32,0.39171030056946643
32,0.47605055165910626
32,1.0056136795153243
32,0.3661653684169779
32,0.9367035491880658
32,0.5336494428771661
32,0.9697292502829766
32,0.010720576231129986
32,2.2980257161963964
32,0.6641885410255117
32,1.049601852637235
32,0.5221964682061713
32,1.5900714975331947
32,0.4773445081099399
32,1.9424749561385375
32,1.2609634142011696
32,0.44843774163171535
32,1.2669295480233194
32,1.2525034557009387
32,0.4564451928585571
32,1.4849021148366188
32,1.6619673756571869
32,1.942357922160702
32,1.8799223658572375
32,0.9271596040868397
32,0.33311734134995374
32,0.7097160021911164
32,0.32398527795053456
32,0.47865703902341394
32,3.2525270803523725
32,2.327608199623572
32,2.720584631463043
32,1.9458837519800447
32,1.5474884079543352
32,0.1714621647117398
32,0.5534256510178408
32,1.3864605520877271
32,0.33882119920378573
32,1.0564389470229938
32,2.9143561591384732
32,0.7178633974994604
32,0.4277673686167587
32,0.43654734533954187
32,1.4308066524269685
32,1.5148116404443712
32,1.543350566743913
32,0.8731229470946933
32,1.569937910811534
32,0.10095114625361035
32,0.07783232269884399
32,1.862783339896935
32,0.6986401912203712
32,0.49577674169556696
32,0.7069380098487712
32,0.4040192924082171
32,1.6356100055274387
32,2.106705555681072
32,1.0328274495548317
32,0.6265382773218766
32,2.006818478288691
32,1.7270672412668548
32,0.2608026099970888
32,0.6610621126165115
32,2.2042526669232005
32,1.889666123455543
32,2.0017507120920612
32,0.5380467381880805
32,0.1121023287984384
32,1.549401353709213
32,4.674833310710638
32,2.5184866265448402
32,0.7698527495357568
32,1.4050380000669556
32,1.6421652458926297
32,0.2674820132188347
32,0.45125156199907845
32,0.3579511395114783
32,1.4198328121726589
32,1.5303579145115984
32,2.547219919711741
32,0.29819635107879794
32,1.5743911995566187
32,1.2205444092657953
32,1.5674683113823948
32,1.3982975870831935
32,1.5890006764660995
32,0.36278778210584006
32,0.47721325080659804
32,0.6217843088564319
32,1.4235187917772896
32,2.3877787263023866
32,2.24172660611106
32,1.523821526572256
32,0.4351441589383809
32,0.7801389454026717
32,1.528823224487323
32,1.465848342926734
32,1.7184497233357336
32,2.2505933097137865
32,1.2690270425940793
32,0.4179954519347624
32,0.8761507698858702
32,1.4177382261258602
32,3.0816878872131013
32,2.061634811371485
32,2.4775255342927376
32,1.6784089673713654
32,2.40003704086425
32,1.576277665280362
32,0.26844728834403897
32,0.9792508745947983
32,0.7185701415872998
32,1.0759107383694873
32,0.8362324798538698
32,0.2165152257917935
32,0.8922394560141726
32,1.024930046896059
32,1.1247183822391533
32,0.9912159830145093
32,0.3984218493020233
32,2.363698954925028
32,2.3539313759141907
32,1.5303981186782045
32,1.012285529918787
32,0.16636800760303627
32,0.694947414907384
32,2.0429856216352156
32,2.520833071124925
32,0.22718176478236263
32,2.436858651403993
32,1.0348106667480397
32,1.1247323510340386
32,0.7929853406967724
32,0.7112492393948431
32,0.3094429704065096
32,0.5240488400216643
32,1.5928101418471252
32,1.3492339336205235
32,0.8066499857404752
32,1.9101644902582282
32,0.7336742270235312
32,1.5091487662521756
32,1.1218693048623085
32,1.1962800803314777
32,1.89677307013552
32,2.117166695231598
32,1.1680454957322204
32,0.03351667882112652
32,1.4792342923479653
32,2.364756169551037
32,0.80722449804456
32,1.6001800579257792
32,1.0531471280010987
32,1.8080640319289993
32,1.1350939314480755
32,1.3469932779968299
32,1.285725388600838
32,1.3094256605658452
32,1.4699054373628098
32,0.5751593605897436
32,2.411421069614222
32,0.45221318668138855
32,0.9932414894417323
32,1.5464639789104413
32,1.5929473001640369
32,1.478814825017401
32,2.9600663128963145
32,3.0568837491093146
32,1.464962820078373
32,1.356338015824507
32,1.934272872995236
32,1.579345007527524
32,0.6638203001571572
32,1.8857493791315219
32,1.857087656474385
32,0.2203074084573462
32,1.6039319309558357
32,1.678031482801825
32,1.572494780548427
32,1.4950937079251436
32,1.3434478078446461
32,1.183603469805238
32,0.9238316397032111
32,0.5045738664564348
32,0.4015919454279784
32,1.169901750061059
32,1.1480694914272198
32,0.9723234796583426
32,0.9432399987695614
32,0.3370673951856862
32,1.1046804636076626
32,0.5240043402737955
32,0.7271040589050894
32,1.1913268662746832
32,0.3382997367828091
32,1.2356938984528694
32,0.9001653491756203
32,1.4089728529112997
32,0.5378557848983205
32,1.0010830765372747
32,0.6752608030614806
32,2.3834172744419293
32,1.460229489718087
32,0.7264229894680341
32,1.2835107889747195
32,1.0362862090330727
32,0.5666959312852935
32,1.8610558011171356
32,1.053705675106015
32,0.9852101998755503
32,0.9985661140899209
32,0.3348493820257983
32,1.958588259179567
32,1.4415860138939243
32,0.522985656605123
32,1.9775732655517113
32,1.7487180476342752
32,0.9789421448015809
32,0.3660422126897367
32,1.26439290742012
32,0.7760365903294764
32,0.16855311364829273
32,0.7303214751875982
32,1.9564991111551184
32,2.109888685502354
32,1.310549032798317
32,2.211472946306049
32,0.9862974491389007
32,2.5254560950526184
32,0.5850422919952187
32,0.19914034598656993
32,1.7688365400423254
32,0.3468827400631773
32,2.3224239657618737
32,1.0855268286032427
32,1.217349257376092
32,1.8479189040626105
32,2.4427304106969903
32,2.26163727221534
32,1.2983986479007639
32,0.5814021545432126
32,1.4543212145009554
32,1.566877288356637
32,1.379193199783952
32,1.4432371642593056
32,1.5513251736956768
32,0.6040406725753713
32,2.5352817100118386
32,0.9780308045204693
32,0.987052287606776
32,1.546975446526889
32,0.8666544272815915
32,1.8980840165756732
32,2.167176626939261
32,0.7049739346636756
32,1.9916297163356407
32,2.9550610730833764
32,1.9316202567098495
32,0.970816954235397
32,2.112496391152586
32,0.17824359208163765
32,0.06563375168755758
32,1.6387530207805203
32,1.3047667572930788
32,2.400897288932569
32,0.7711375310275872
32,1.3035099849336493
32,0.306268929803136
32,1.6119410663166662
32,1.160091123726815
32,0.8397673647522019
32,1.021008108464966
32,1.309844895387251
32,1.0003497805272423
32,0.5949435787730395
32,0.3984437369335443
32,1.2364381365530415
32,0.29943304748886534
32,1.999584613144184
32,0.5067750699639229
32,0.10068161738323811
32,0.3117513839438586
32,0.3637639525910048
32,0.26067820813964415
32,0.7878854034911429
32,0.4678968457202366
32,0.09822649404441464
32,1.4326022057619192
32,0.8037649359857508
32,0.5908716228551731
32,1.3721643230322593
32,2.5131286791510408
32,0.5519303218263598
32,1.2619645005739528
32,1.4653761507224186
32,0.39122126252187917
32,0.7342248698888589
32,0.8331183884601794
32,0.4936786235470545
32,1.9994014270589027
32,1.9327630462563126
32,1.4734609595573924
32,0.8756193014603086
32,1.0328776776506587
32,0.39874959715674896
32,1.6093792442699568
32,1.1547787902082027
32,1.7381696522318082
32,1.7411877265625475
32,0.08270526008092949
32,0.38748944447403355
32,1.0884473200561824
32,0.32837647863898045
32,0.5134368094334647
32,2.5493971281252836
32,2.953151115648724
32,2.0465837942553318
32,1.4302967474821577
32,2.2333952767618035
32,0.32360818887611575
32,1.8429798674267124
32,0.9469688832256118
32,0.4362098788923068
32,2.565573970857428
32,0.3296837819835394
32,3.849564299338209
32,4.940145326262469
32,0.3173786791718105
32,0.7018227920701978
32,0.3533892221402546
32,0.865783382359333
32,0.8746371699388198
32,1.2800768067942006
32,1.9008238046541992
32,0.4186021257984005
32,0.39763503987926097
32,1.1380479977455926
32,0.35732406131663863
32,1.903968926742769
32,0.9114496845923341
32,1.2323298693137668
32,0.025094154195109297
32,0.5210055853939175
32,0.3104438792906623
32,0.7430778578529544
32,1.2534304956900613
32,0.7767030573788825
32,1.0088025862317695
32,1.06470650736801
32,1.4994657398292683
32,1.4051097446904692
32,1.7605076986170825
32,2.0105127026593617
32,0.22895793913383855
32,2.5959493104814335
32,0.17904196762686952
32,2.3409263272056884
32,0.8743524594905949
32,0.4943680181196588
32,0.34783598503462665
32,1.4236821966164368
32,2.3674673854585513
32,1.5987293200745936
32,0.8283097487695952
32,1.3394258793798817
32,0.5318289576683082
32,1.3396430814772375
32,0.7980198260233617
32,0.0034501143833414183
32,0.4081562047635465
32,0.5239953120965586
32,0.10015253318858042
32,0.42295157524939375
32,1.4841612509664923
32,2.3791189712340985
32,1.3476751462377718
32,2.091735841307028
32,0.9818346443786048
32,2.6641109985702975
32,1.4247958824617037
32,1.0203926739270868
32,1.7957704121853593
32,1.1673661274544842
32,0.20758181121091512
32,1.4616099576840829
32,0.7358615688515653
32,0.29456934380441213
32,3.220831538978871
32,0.512084702628143
32,1.953023062937726
32,1.04951742299881
32,1.1756897774915087
32,2.227590865034166
32,1.3033663934825697
32,1.2207471928295268
32,1.3948807178045155
32,1.9378949026503038
32,1.9768317358051752
32,1.8993699055162412
32,0.2719117217628413
32,2.1390086679067943
32,0.20304695360038227
32,1.4388136623848107
32,1.6885225999098061
32,1.4767183995881226
32,0.3239596913731324
32,1.7368715180535088
32,1.4655618133935233
32,2.0653787757221056
32,0.3637846732472463
32,0.6914030786255609
32,0.7035707117193564
32,1.7782284403273656
32,0.9929487749730845
32,1.992199851315172
32,0.905272040601997
32,1.298533353864065
32,1.6379459682186734
32,0.6190578332515524
32,2.296083226175978
32,0.6174881645694787
32,1.4214499017778124
32,1.7494723412423268
32,2.085059133308867
32,0.8354322797010969
32,2.81227244863125
32,2.053936376073538
32,0.06064367457540687
32,0.7144002417505937
32,1.5553337051777634
32,1.6796767075316499
32,0.2961374445606606
32,0.1290974933901512
32,4.266434251353098
32,1.7747044497992617
32,1.3233195914699651
32,2.0728302578582727
32,2.079781901995699
32,0.11228531394675212
32,2.462941957358925
32,2.0753668940219234
32,0.6432118446808799
32,1.6294060583640722
32,4.738767137121619
32,1.0432346278043023
32,1.8687966178260633
32,2.010089953569194
32,1.0422046015375894
32,1.2807113981736475
32,3.4519736843010924
32,0.07502597465675542
32,2.3853187134679703
32,0.39418842087088146
32,4.047804865692168
32,0.918163353539724
32,1.4579533659100208
32,1.7018851390174872
32,1.3608319680701593
32,0.7598677795221334
32,3.7317223225265397
32,1.9133492896969644
32,1.8881388197012976
32,1.7421257749688128
32,1.6804902640735198
32,1.001330807418297
32,1.3145264444514435
32,0.2595517765420725
32,0.44417339181072535
32,0.5988787835207621
32,0.009220631139382096
32,0.8581563388675879
32,0.9102474559127085
32,0.38081863925878956
32,1.1218693048623085
32,1.0435418915794674
32,2.3288498691326844
32,1.9890211506493989
32,1.3686259334279143
32,2.331187959969182
32,1.0770418656766672
32,2.3895353597996887
32,0.24800884601935724
32,0.053315642111281036
32,1.7105895065474455
32,0.973092826378215
32,0.5768996738242966
32,1.919588464614681
32,0.49590717756129
32,1.9097553526559468
32,0.30364285166994964
32,1.5276115329732938
32,0.1285463689694919
32,0.23244530762314097
32,1.4870284027366085
32,2.2577032829612804
32,1.5921285440666821
32,0.8177883539571278
32,1.6782037074704288
32,0.2620794720552344
32,1.4202714735471442
32,1.0270679395625741
32,1.4160221806839615
32,1.7666237397788553
32,0.11993302459596977
32,0.897526134876879
32,0.9619797772167185
32,1.3593978557873898
32,0.5377566608267577
32,2.5819919765705364
32,1.4206990071590573
32,1.4341992312541079
32,1.9368870284186037
32,2.3049927532921535
32,1.9229620621675458
32,1.0067865358366896
32,0.044089797372152795
32,1.2625345589698287
32,1.4217682272007304
32,2.597023647458066
32,0.4281720370432738
32,1.0995547309184865
32,1.7368927692508382
32,0.7409727016321472
32,1.7203313264100708
32,1.9827402058598826
32,0.5856198544838533
32,1.9827757566182527
32,0.9683900977395958
32,1.3428611016398477
32,1.4582311205546303
32,0.5228886748369184
32,1.8114519554336797
32,2.315215788069076
32,1.4824068369788685
32,1.307926414802064
32,2.393844208911103
32,1.1632657166642533
32,2.2670956091583916
32,2.450987611993581
32,1.3139604393509061
32,2.1002499863814794
32,0.3842653748797673
32,2.53312928061992
32,0.11832047013493341
32,0.5017422116769144
32,1.7742650483005837
32,0.6115872146662729
32,0.5129591785911476
32,1.8409564627575703
32,0.3641530523218508
32,1.4202870509617482
32,0.10042011937755468
32,1.7557235962453572
32,2.16226353902779
32,2.182102332250341
32,0.757977587251685
32,0.5588166551224427
32,1.47780688404249
32,0.7672910834339048
32,0.19706164577395313
32,0.6021862651752681
32,0.6194276991087837
32,0.9056542991628156
32,2.06852459708733
32,1.206101057930196
32,0.6447292233280861
32,1.344266222956382
32,0.5097685966508556
32,0.27067934446728836
32,1.1651259921467632
32,0.9845285633551564
32,2.359659877175418
32,1.9342919158370906
32,0.3766943472265485
32,0.7568690528091144
32,0.4296359904110525
32,1.4409344335506664
32,2.4504725352730934
32,2.171567911351153
32,0.4840600277104574
32,0.7572914069929628
32,0.6404812782789233
32,0.5029425751039001
32,0.6248534128528043
32,1.3888172743076397
32,1.071487621247397
32,1.3870583097909681
32,1.0006421457634915
32,1.4856742865447776
32,1.2242545352980359
32,0.4693209570291019
32,1.821270098334931
32,1.347186265476843
32,1.1814399381783733
32,2.4404087955727927
32,0.5461324489508868
32,1.6528460192974745
32,1.2608583158297515
32,0.38011117892518165
32,1.0018407820909987
32,1.0215941660919867
32,3.0816878872131013
32,1.2028831918421545
32,1.91022907753029
32,1.950646610269748
32,1.1780823972149563
32,3.852693458048207
32,0.6700389719201834
32,1.8479584125023103
32,0.08017282298118467
32,0.5985260713431262
32,1.966772171188047
32,1.1576555650780946
32,1.8978409183320202
32,1.3918017982792001
32,0.7720282813975778
32,0.20916307212380358
32,2.7616903090804414
32,1.0419663940723796
32,1.9545035200256264
32,0.938989010791377
32,0.9518300505933768
32,2.175658499335415
32,1.6687521729283752
32,2.457415128029298
32,0.27335856652784507
32,0.5092549474075345
